tsiksum_commentary_k_1	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཅུ་པ། སྒྲ་དང་པོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_k_1.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6b5f312e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_k_2	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཅུ་པ། སྒྲ་གཉིས་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_k_2.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6b5f322e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_k_3	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཅུ་པ། སྒྲ་གསུམ་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_k_3.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6b5f332e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_k_4	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཅུ་པ། སྒྲ་བཞི་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_k_4.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6b5f342e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_k_5	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཅུ་པ། སྒྲ་ལྔ་པའོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_k_5.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6b5f352e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_d_1	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཞི་པ། སྒྲ་དང་པོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_d_1.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f645f312e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_d_2_unfinished	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བཞི་པ། སྒྲ་གཉིས་པ་གནད་དང་པོའི་མཇུག་བར་རོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_d_2_unfinished.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f645f325f756e66696e69736865642e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_h_onlybeginning	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བརྒྱད་པ། གནད་གསུམ་མདོར་བསྟན་པ་ནས་གནད་དང་པོའི་མཇུག་བར་རོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_h_onlybeginning.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f685f6f6e6c79626567696e6e696e672e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_g_nobeginning	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་བདུན་པ། གནད་གཉིས་པའི་དཀྱིལ་ནས་མཇུག་བྱང་བར་རོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_g_nobeginning.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f675f6e6f626567696e6e696e672e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_b_onlyend	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་གཉིས་པ། གནད་གསུམ་པ་དང་མཇུག་དོན་ནོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_b_onlyend.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f625f6f6e6c79656e642e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_e_unfinished	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལྔ་པ། གནད་གསུམ་པའི་འགོ་ཁོ་ནའོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_e_unfinished.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f655f756e66696e69736865642e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_1	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་དང་པོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_1.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f312e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_2	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་གཉིས་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_2.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f322e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_3	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་གསུམ་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_3.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f332e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_4	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་བཞི་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_4.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f342e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_5	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་ལྔ་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_5.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f352e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_6	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་དྲུག་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_6.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f362e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_7	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་བདུན་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_7.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f372e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_8	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་བརྒྱད་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_8.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f382e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_9	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་དགུ་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_9.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f392e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_l_10	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་དོན་འགྲེལ་དང་པོ། སྒྲ་བཅུ་པའོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_l_10.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6c5f31302e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_thrilung_b_1	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་དང་པོ། སྒྲ་དང་པོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_thrilung_b_1.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f746872696c756e675f625f312e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_thrilung_b_2	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་དང་པོ། སྒྲ་གཉིས་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_thrilung_b_2.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f746872696c756e675f625f322e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_thrilung_b_3	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་དང་པོ། སྒྲ་གསུམ་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_thrilung_b_3.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f746872696c756e675f625f332e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_thrilung_b_4	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་དང་པོ། སྒྲ་བཞི་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_thrilung_b_4.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f746872696c756e675f625f342e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_thrilung_b_5	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་དང་པོ། སྒྲ་ལྔ་པའོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_thrilung_b_5.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f746872696c756e675f625f352e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_j_1	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་གཉིས་པ། སྒྲ་དང་པོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_j_1.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6a5f312e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_j_2	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་གཉིས་པ། སྒྲ་གཉིས་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_j_2.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6a5f322e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_j_3	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་གཉིས་པ། སྒྲ་གསུམ་པ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_j_3.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6a5f332e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
tsiksum_commentary_j_4	ཚིག་གསུམ་གནད་བརྡེག་མཁས་པ་ཤྲཱི་རྒྱལ་པོའི་འགྲེལ་བའི་ཁྲིད་ལུང་གཉིས་པ། སྒྲ་བཞི་པའོ།	https://kytsodnangdsm.synology.me:5051/fbdownload/tsiksum_commentary_j_4.mp3?tid=%22Km_DrqVZqluLxgYF4U4UdJ8q64DcULskdG8b3PY-VbEuoYmpJM1BmBzaljtHil1MaxpbgplWECZhIf71%22&mode=open&dlink=%222f686f6d652f5473696b73756d204e6564656b2070726f6365737365642f7473696b73756d5f636f6d6d656e746172795f6a5f342e6d7033%22&stdhtml=true&SynoToken=vNiKzAz2rOFeM
